CNPJ,Razão Social,Nome Fantasia,Categoria,Unidade,Unidade Executora,Proposta,Porte,Condição de Pagamento,Emissão,Status,Valor total,Natureza Produto,Ano
35739739000102,Instituto De Cultura Anglo Americana De Arapiraca Ltda,INSTITUTO DE CULTURA ANGLO AMERICANA DE ARAPIRACA,Não Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Após Assinatura da Proposta,2021-11-05,Aceita,1270.45,Segurança Do Trabalho,2021
70017397000100,GRAFICA SERVIGRAF LTDA,SERVIGRAF,Indústria,Cambona,,SERVIÇOS EM SST,4. Micro,Após Assinatura da Proposta,2021-11-05,Recusada,1367.84,Segurança Do Trabalho,2021
1636688000163,M.N.DE SOUZA COMERCIO DE ARMARINHO E REPRESENTACOES,M.N.DE SOUZA COMERCIO DE ARMARINHO E REPRESENTACOES,Não Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Após Assinatura da Proposta,2021-11-04,Recusada,1270.45,Segurança Do Trabalho,2021
2573575000129,A. Maria Brasil Martins,Churrascaria T. P. Gaucho,Não Indústria,Tabuleiro,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,4. Micro,Após Assinatura da Proposta,2021-11-04,Aceita,1066.61,Segurança Do Trabalho,2021
5481218000129,Nascimento & Falcao Ltda,Agreste Parafusos,Não Indústria,Arapiraca,,SERVIÇO EM SST,4. Micro,Mensalidade,2021-11-04,Aceita,1100.0,Segurança Do Trabalho,2021
5898710000102,ANA CRISTINA DOS SANTOS COSTA,BIJUTERIAS E ACESSORIOS,Não Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Mensalidade,2021-11-04,Aceita,1100.0,Segurança Do Trabalho,2021
8753794000176,PESSOA E CALHEIROS INDUSTRIA E COMERCIO LTDA - EPP,NEWPLAST EMBALAGENS,Indústria,Tabuleiro,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-11-04,Aceita,520.46,Segurança Do Trabalho,2021
10500326000131,MADEIRAS DO BRASIL DO AGRESTE LTDA - ME,Acasa,Não Indústria,Arapiraca,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-11-04,Aceita,1043.0,Segurança Do Trabalho,2021
12069177000123,RM RETÍFICA DE MOTORES LTDA,RM RETÍFICA DE MOTORES,Não Indústria,Arapiraca,,SERVIÇO EM SST,4. Micro,Após Assinatura da Proposta,2021-11-04,Aceita,2538.59,Segurança Do Trabalho,2021
23452238002016,PRECON INDUSTRIAL SA,DVG INDUSTRIAL S.A.,Indústria,Cambona,,AÇÃO EDUCATIVA TEATRAL,3. Pequeno,Após Assinatura da Proposta,2021-11-04,Recusada,312.15,Segurança Do Trabalho,2021
33090546000130,ELIELSON DE FARIAS SANTOS EIRELI,3 E INDUSTRIA E COMERCIO DE HIGIENICOS,Indústria,Arapiraca,,SERVIÇO EM SST,4. Micro,Após Assinatura da Proposta,2021-11-04,Recusada,1139.02,Segurança Do Trabalho,2021
69976322000177,NOVAIS E BOMFIM LTDA ME,TIA CILA SELF SERVICE,Não Indústria,Cambona,,SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO,4. Micro,Após Assinatura da Proposta,2021-11-04,Aceita,977.0,Segurança Do Trabalho,2021
1637593000911,TELESIL ENGENHARIA LTDA,CONDOMINIO GRAND PATIO CLUB RESIDENCE I,Indústria,Cambona,,AÇÃO EDUCATIVA TEATRAL - NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-11-03,Cancelada,299.0,Segurança Do Trabalho,2021
5042855000107,ALUISIO LUIS DOS SANTOS,BRILHO DO SOL ATACADO E VAREJO,Não Indústria,Arapiraca,,SERVIÇO EM SST,3. Pequeno,Mensalidade,2021-11-03,Aceita,3049.98,Segurança Do Trabalho,2021
5862270000125,Cape Aguas Nordeste Industria E Comercio Ltda,BAUMINAS AGUAS,Indústria,Cambona,,AÇÃO EDUCATIVA TEATRAL,3. Pequeno,Após Assinatura da Proposta,2021-11-03,Aceita,324.63,Segurança Do Trabalho,2021
6210697000101,K C A De Melo & Cia Ltda,Prorrac,Não Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Após Assinatura da Proposta,2021-11-03,Aceita,1375.25,Segurança Do Trabalho,2021
9338997000169,System 2000 Centro De Idiomas Ltda,System 2000,Não Indústria,Cambona,,EDUCAÇÃO CORPORATIVA - PRIMEIROS SOCORROS,3. Pequeno,Após Assinatura da Proposta,2021-11-03,Aceita,840.0,Segurança Do Trabalho,2021
12962817000120,VERA LUCIA DA SILVA BOUTIQUE,VERA'S BOUTIQUE,Não Indústria,Arapiraca,,SERVIÇO EM SST,4. Micro,Mensalidade,2021-11-03,Aceita,1620.0,Segurança Do Trabalho,2021
43645681000158,VIAÇÃO GIRAUENSE TRANSPORTES E FRETAMENTOS LTDA,VIAÇÃO GIRAUENSE,Não Indústria,Arapiraca,,SERVIÇOS EM SST,3. Pequeno,Após Assinatura da Proposta,2021-11-03,Aceita,1266.79,Segurança Do Trabalho,2021
2287961000154,CARLOS EUGENIO E SILVA,DROGARIA DOIS IRMAOS,Não Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Após Assinatura da Proposta,2021-11-01,Recusada,2754.0600000000004,Segurança Do Trabalho,2021
4064550000125,JUNCOS DA SORTE LTDA,JUNCOS DA SORTE,Não Indústria,Arapiraca,,SERVIÇO EM SST,4. Micro,Após Assinatura da Proposta,2021-11-01,Recusada,2596.59,Segurança Do Trabalho,2021
12201984000158,CIMEG COMERCIO E INDÚSTRIA DE MECÂNICA EM GERAL LTDA,CIMEG COMERCIO E INDÚSTRIA DE MECÂNICA EM GERAL LTDA,Indústria,Tabuleiro,,ELABORAÇÃO DE PPP,3. Pequeno,Após Assinatura da Proposta,2021-11-01,Aceita,150.0,Segurança Do Trabalho,2021
14891051000165,RV HOTÉIS LTDA,Porto Kaete Hotel,Não Indústria,Cambona,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-11-01,Aceita,1092.8899999999999,Segurança Do Trabalho,2021
5675621000199,VAILOG - AL COMERCIO E REPRESENTACOES DE RECARGAS ELETR,VAILOG,Não Indústria,Cambona,,ELABORAÇÃO - PROGRAMAS LEGAIS,4. Micro,Após Assinatura da Proposta,2021-10-29,Aceita,1203.3400000000001,Segurança Do Trabalho,2021
4012882000166,ACQUAPOÇOS LTDA,Instaladora Wagner,Indústria,Tabuleiro,,DOSIMETRIA DE RUÍDO,3. Pequeno,Após Assinatura da Proposta,2021-10-28,Recusada,737.18,Segurança Do Trabalho,2021
12372207000176,CIA MUNICIPAL DE ADM. REC. HUMANOS E PATRIMONIO,COMARHP,Não Indústria,Cambona,,CURSOS NORMATIVOS,4. Micro,Após Assinatura da Proposta,2021-10-28,Aceita,450.0,Segurança Do Trabalho,2021
3965700000109,COOPERATIVA DE TRABALHO DOS PRODUTORES DO BONIFÁCIO LTA,Cooperboni,Indústria,Arapiraca,,GESTÃO DO ESOCIAL,3. Pequeno,Mensalidade,2021-10-27,Recusada,5163.0,Segurança Do Trabalho,2021
4663874000180,ENSIMA SOLUÇÕES AMBIENTAIS E TECNOLOGICAS EIRELI,Ensima Solucoes Ambientais,Indústria,Cambona,,PPRA - PROGRAMA DE PREVENÇÃO DE RISCOS AMBIENTAIS,4. Micro,Após Assinatura da Proposta,2021-10-27,Recusada,650.0,Segurança Do Trabalho,2021
7771407000161,COMDPOL - COMÉRCIO DE DOCES POPULAR LTDA - ME,Supermercado Home Center Popular,Não Indústria,Arapiraca,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-10-27,Aceita,969.64,Segurança Do Trabalho,2021
23260379000174,"SANT'ANA REPRESENTAÇÃO, COMÉRCIO E SERVIÇOS LTDA",Bom Frio Cpti,Não Indústria,Cambona,,CURSOS NORMATIVOS,4. Micro,Após Assinatura da Proposta,2021-10-27,Recusada,2100.0,Segurança Do Trabalho,2021
3418733000139,IGRAMAL INDUSTRIA DE GRANITOS E MARMORES LTDA - EPP,IGRAMAL,Indústria,Cambona,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-10-26,Aceita,1680.9299999999998,Segurança Do Trabalho,2021
3636036001630,Asa Branca Indl. Coml. E Importadora Ltda,Asa Branca,Indústria,Arapiraca,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,4. Micro,Após Assinatura da Proposta,2021-10-26,Aceita,899.1500000000001,Segurança Do Trabalho,2021
8309143000191,Construtora Delman Sampaio Ltda,CONSTRUTORA DELMAN SAMPAIO - ESCRITORIO,Indústria,Cambona,,AÇÕES TEATRAIS - GRENACHE E LION,3. Pequeno,Após Assinatura da Proposta,2021-10-26,Aceita,624.3,Segurança Do Trabalho,2021
14755547000101,PARMEGIANNO PAJUÇARA RESTAURANTE LTDA,PARMEGIANNO PAJUCARA,Não Indústria,Cambona,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-10-26,Aceita,1019.52,Segurança Do Trabalho,2021
8713073000132,Promma - Promocao E Marketing Ltda,Promma - Promocao E Marketing Ltda,Não Indústria,Cambona,,TEATRO SOCIOEDUCATIVO,4. Micro,Após Assinatura da Proposta,2021-10-25,Aceita,363.0,Segurança Do Trabalho,2021
11188176000135,LYRA E SILVA SERVIÇOS E SISTEMAS ELÉTRICOS LTDA - ME,Cms Engenharia,Não Indústria,Tabuleiro,,CURSO DE CIPA EAD,3. Pequeno,Após Assinatura da Proposta,2021-10-25,Aceita,159.8,Segurança Do Trabalho,2021
17352647000185,Telesil Projeto 01 Empreendimento Imobiliario Spe Ltda,TELESIL PROJETO 01 EMPREENDIMENTO IMOBILIARIO SPE LTDA,Indústria,Cambona,,ELABORAÇÃO DOS PROGRAMAS LEGAIS,4. Micro,Após Assinatura da Proposta,2021-10-22,Aceita,1923.7200000000003,Segurança Do Trabalho,2021
44526952000208,Matsubara Hoteis E Turismo Ltda,MATSUBARA ACQUA PARK HOTEL,Não Indústria,Cambona,,CURSOS NORMATIVOS,4. Micro,Após Assinatura da Proposta,2021-10-22,Aceita,600.0,Segurança Do Trabalho,2021
7824798000135,COOPERATIVA DOS AGRICULTORES FAMILIARES E DOS EMPREENDIMENTOS SOLIDÁRIOS,COOPAIBA,Indústria,Arapiraca,,REVISÃO DOS LAUDOS,3. Pequeno,Após Assinatura da Proposta,2021-10-21,Aceita,3456.8399999999997,Segurança Do Trabalho,2021
11917733000535,R2T Telecomunicacoes Ltda,R2T Telecomunicacoes Ltda,Indústria,Cambona,,RENOVAÇÃO DO PCMSO,3. Pequeno,Após Assinatura da Proposta,2021-10-21,Aceita,828.65,Segurança Do Trabalho,2021
12301511000122,Parque Das Flores Administracao Ltda,Parque Das Flores,Não Indústria,Cambona,,PPP,3. Pequeno,Após Assinatura da Proposta,2021-10-21,Aceita,120.0,Segurança Do Trabalho,2021
12301511000122,Parque Das Flores Administracao Ltda,Parque Das Flores,Não Indústria,Cambona,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-10-21,Aceita,3427.37,Segurança Do Trabalho,2021
32087706000129,CONDOMÍNIO DE CONSTRUÇÃO DO EDIFÍCIO WAVES,CONDOMINIO DE CONSTRUCAO DO EDIFICIO WAVES,Não Indústria,Cambona,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-10-21,Aceita,2564.26,Segurança Do Trabalho,2021
12388096000277,LABORATORIO DE ANALISES PROCLINICO LTDA - ME,PROCLÍNICO,Não Indústria,Cambona,,EDUCAÇÃO CORPORATIVA - AÇÃO TEATRAL,4. Micro,Após Assinatura da Proposta,2021-10-20,Aceita,304.09,Segurança Do Trabalho,2021
18414740000130,Bio Digital Reciclagem De Eletronicos Ltda,Bio Digital,Indústria,Tabuleiro,,CURSO DE CIPA (EAD),3. Pequeno,Após Assinatura da Proposta,2021-10-20,Aceita,69.9,Segurança Do Trabalho,2021
6121325000109,Serquip Tratamentos Residuos Al Ltda,Serquip,Indústria,Tabuleiro,,CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-19,Recusada,399.0,Segurança Do Trabalho,2021
92660604014728,Yara Brasil Fertilizantes S/A,YARA FERTILIZANTES,Indústria,Tabuleiro,,CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-15,Cancelada,399.0,Segurança Do Trabalho,2021
5862270000125,Cape Aguas Nordeste Industria E Comercio Ltda,BAUMINAS AGUAS,Indústria,Cambona,,EDUCAÇÃO CORPORATIVA - CURSO DE CIPA,3. Pequeno,Após Assinatura da Proposta,2021-10-14,Aceita,2253.8,Segurança Do Trabalho,2021
12718011000271,Central Acucareira Santo Antonio S A,Usina Santo Antonio,Indústria,Tabuleiro,,MEDIÇÃO,3. Pequeno,Após Assinatura da Proposta,2021-10-14,Recusada,739.5,Segurança Do Trabalho,2021
23742922000170,J & V ENGENHARIA LTDA,J & V ENGENHARIA,Indústria,Tabuleiro,,PCMSO - PROGRAMA DE CONTROLE MÉDICO DE SAÚDE OCUPACIONAL,4. Micro,Após Assinatura da Proposta,2021-10-14,Recusada,954.0,Segurança Do Trabalho,2021
5132476000108,PROTEICA ALIMENTOS LTDA,Proteica,Indústria,Arapiraca,,CAMPANHA OUTUBRO ROSA,3. Pequeno,Após Assinatura da Proposta,2021-10-13,Recusada,399.0,Segurança Do Trabalho,2021
14869576000102,START TELECOMUNICACOES LTDA,START TELECOM,Indústria,Cambona,,CAMPANHA OUTUBRO ROSA/NOVEMBRO AZUL,4. Micro,Após Assinatura da Proposta,2021-10-13,Cancelada,1418.0,Segurança Do Trabalho,2021
562968000101,BRITEX MINERAÇÕES LTDA,Britex,Indústria,Tabuleiro,,CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-11,Cancelada,459.0,Segurança Do Trabalho,2021
6204078000104,J S Oliveira Tropical Ltda,Biscoito Tropical,Indústria,Arapiraca,,CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-11,Recusada,399.0,Segurança Do Trabalho,2021
7556268000153,SUPERMERCADO DOIS IRMAOS LTDA,SUPERMERCADO DOIS IRMAOS,Não Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Após Assinatura da Proposta,2021-10-11,Recusada,2596.5600000000004,Segurança Do Trabalho,2021
12520599000173,DISTRIBUIDORA ALAGOANA DE BATERIAS E ACESSORIOS LTDA,DISTRIBUIDORA ALAGOANA DE BATERIAS E ACESSORIOS,Não Indústria,Cambona,,CAMPANHA NOVEMBRO AZUL,4. Micro,Após Assinatura da Proposta,2021-10-11,Aceita,299.0,Segurança Do Trabalho,2021
12520599000254,DISTRIBUIDORA ALAGOANA DE BATERIAS E ACESSORIOS LTDA,MOURA BATERIAS,Não Indústria,Arapiraca,,CAMPANHA NOVEMBRO AZUL,4. Micro,Após Assinatura da Proposta,2021-10-11,Aceita,299.0,Segurança Do Trabalho,2021
13808130000288,Bioflex Agroindustrial S.A.,Bioflex Agroindustrial,Indústria,Cambona,,PPPS,3. Pequeno,Antes da Execução do(s) Serviço(s),2021-10-11,Cancelada,4500.0,Segurança Do Trabalho,2021
18144066000110,LE MIX PREPARAÇÃO DE MASSA DE CONCRETO LTDA,Le Mix,Indústria,Tabuleiro,,CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-11,Cancelada,0.0,Segurança Do Trabalho,2021
27995600000193,Ipioca Empreendimentos Imobiliarios Spe Ltda,Ipioca Empreendimentos Imobiliarios Spe Ltda,Indústria,Cambona,,CAMPANHA NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-08,Cancelada,299.0,Segurança Do Trabalho,2021
33024896000106,PERUCABA IMOVEIS LTDA,PERUCABA IMOVEIS,Não Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Após Assinatura da Proposta,2021-10-08,Cancelada,824.6099999999999,Segurança Do Trabalho,2021
34813645000165,SANHIDRO DO BRASIL TECNOLOGIA EM TRATAMENTO DE ÁGUA E ESGOTO EIRELI,Sanhidro Do Brasil,Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Antes da Execução do(s) Serviço(s),2021-10-08,Aceita,1211.15,Segurança Do Trabalho,2021
36334405000103,"V2 REFORMAS, SERVIÇOS E MANUTENÇÃO EIRELI",V2 REFORMAS,Indústria,Arapiraca,,EDUCAÇÃO CORPORATIVA,4. Micro,Após Assinatura da Proposta,2021-10-08,Aceita,1540.0,Segurança Do Trabalho,2021
69983856000120,NORVINCO INDÚSTRIA DE EMBALAGEM NORDESTE LTDA,Norvinco,Indústria,Tabuleiro,,CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-08,Cancelada,399.0,Segurança Do Trabalho,2021
69989853000102,Bonanca Construtora E Incorporadora Ltda,M M E,Indústria,Cambona,,CAMPANHA NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-08,Cancelada,0.0,Segurança Do Trabalho,2021
1180024000132,CONTRATO CONSTRUCOES E AVALIACOES LTDA - EM RECUPERACAO JUDICIAL,Contrato Engenharia,Indústria,Tabuleiro,,TREINAMENTO NR 10 (TURMA MISTA),3. Pequeno,Após Assinatura da Proposta,2021-10-07,Recusada,240.0,Segurança Do Trabalho,2021
5862270000125,Cape Aguas Nordeste Industria E Comercio Ltda,BAUMINAS AGUAS,Indústria,Cambona,,AÇÃO EDUCATIVA TEATRAL - SIPATMA,3. Pequeno,Após Assinatura da Proposta,2021-10-07,Aceita,1293.8400000000001,Segurança Do Trabalho,2021
5862270000125,Cape Aguas Nordeste Industria E Comercio Ltda,BAUMINAS AGUAS,Indústria,Cambona,,AÇÃO EDUCATIVA TEATRAL,3. Pequeno,Após Assinatura da Proposta,2021-10-07,Cancelada,324.63,Segurança Do Trabalho,2021
7766479000110,DESTAK COMERCIO DE ARMARINHO LTDA,DESTAK MAGAZINE,Não Indústria,Cambona,,AÇÃO TEATRAL - OUTUBRO ROSA,3. Pequeno,Após Assinatura da Proposta,2021-10-07,Recusada,549.0,Segurança Do Trabalho,2021
24174070000124,RECORD PLANEJAMENTO E CONSTRUÇÃO LTDA,CONSTRUTORA RECORD - ESCRITÓRIO,Indústria,Cambona,,CAMPANHA OUTUBRO ROSA/NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-07,Aceita,399.0,Segurança Do Trabalho,2021
32087706000129,CONDOMÍNIO DE CONSTRUÇÃO DO EDIFÍCIO WAVES,CONDOMINIO DE CONSTRUCAO DO EDIFICIO WAVES,Não Indústria,Cambona,,PALESTRA - NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-07,Aceita,420.0,Segurança Do Trabalho,2021
3396460000179,Industria Parisom Ltda,Parisotto Bolsas,Indústria,Cambona,,CAMPANHA OUTUBRO ROSA,4. Micro,Após Execução de Cada Serviço ou Etapa,2021-10-06,Aceita,299.0,Segurança Do Trabalho,2021
11069316000318,Tubos Tigre-Ads Do Brasil Limitada,TIGRE-ADS,Indústria,Cambona,,SIPAT,3. Pequeno,Após Assinatura da Proposta,2021-10-06,Aceita,326.35,Segurança Do Trabalho,2021
12164854000192,Industria De Cimentos De Alagoas Ltda,Cimento Zumbi,Indústria,Cambona,,CAMPANHA OUTUBRO ROSA/NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-06,Aceita,399.0,Segurança Do Trabalho,2021
15401489000180,Agreste Saneamento S.A.,Agreste Saneamento,Indústria,Arapiraca,,EDUCAÇÃO CORPORATIVA,3. Pequeno,Após Execução de Cada Serviço ou Etapa,2021-10-06,Recusada,1540.0,Segurança Do Trabalho,2021
16628118000107,AM3 ENGENHARIA LTDA - ME,Am3 Engenharia,Indústria,Cambona,,SERVIÇOS EM SST - ESCRITÓRIO,3. Pequeno,Após Assinatura da Proposta,2021-10-05,Aceita,1002.14,Segurança Do Trabalho,2021
24313827000113,COMLUB COMERCIAL DE LUBRIFICANTES LTDA,COMLUB,Não Indústria,Tabuleiro,,CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-05,Aceita,299.0,Segurança Do Trabalho,2021
1180024000132,CONTRATO CONSTRUCOES E AVALIACOES LTDA - EM RECUPERACAO JUDICIAL,Contrato Engenharia,Indústria,Tabuleiro,,TREINAMENTO (NR - 35),3. Pequeno,Após Assinatura da Proposta,2021-10-04,Aceita,750.0,Segurança Do Trabalho,2021
10826008000165,V2 AMBIENTAL SPE S/A,V2 AMBIENTAL,Indústria,Tabuleiro,,CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-10-04,Aceita,299.0,Segurança Do Trabalho,2021
22312228000150,OTIMIZE CONSULTORIA E ASSESSORIA CONTÁBIL LTDA,OTIMIZE CONSULTORIA E ASSESSORIA CONTABIL,Não Indústria,Tabuleiro,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,4. Micro,Após Assinatura da Proposta,2021-10-04,Recusada,872.79,Segurança Do Trabalho,2021
36138126000174,J . M . Dos Santos Supermercado,Brilhar Supermercado,Não Indústria,Arapiraca,,SERVIÇOS EM SST,4. Micro,Após Assinatura da Proposta,2021-10-04,Recusada,1640.73,Segurança Do Trabalho,2021
10823219000144,ENENGI - EMPRESA NACIONAL DE ENGENHARIA E CONSTRUCOES LTDA,ENENGI CONSTRUCOES,Indústria,Cambona,,EDUCAÇÃO CORPORATIVA,3. Pequeno,Após Assinatura da Proposta,2021-10-01,Cancelada,400.0,Segurança Do Trabalho,2021
7824798000305,COOPERATIVA DOS AGRICULTORES FAMILIARES E DOS EMPREENDIMENTOS SOLIDÁRIOS,COOPAIBA,Não Indústria,Arapiraca,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-09-29,Aceita,921.3299999999999,Segurança Do Trabalho,2021
13808130000288,Bioflex Agroindustrial S.A.,Bioflex Agroindustrial,Indústria,Cambona,,PPP,3. Pequeno,Após Assinatura da Proposta,2021-09-29,Aceita,0.0,Segurança Do Trabalho,2021
20279762000186,Secretaria De Estado De Ressocializacao E Inclusao Social,Secretaria De Estado De Ressocializacao E Inclusao Soci,Não Indústria,Cambona,,PROPOSTA DE CAPACITAÇÃO PROFISSIONAL,4. Micro,Após Execução de Cada Serviço ou Etapa,2021-09-28,Recusada,1500.0,Segurança Do Trabalho,2021
40917908000189,ESPAÇO INDUSTRIA DE MOVEIS E ESQUADRIAS LTDA - ME,ESPAÇO INDUSTRIA DE ESQUADRIAS,Indústria,Tabuleiro,,CURSOS NORMATIVOS - EPI (NR-06),4. Micro,Após Assinatura da Proposta,2021-09-28,Aceita,500.0,Segurança Do Trabalho,2021
36334405000103,"V2 REFORMAS, SERVIÇOS E MANUTENÇÃO EIRELI",V2 REFORMAS,Indústria,Arapiraca,,SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO,4. Micro,Após Assinatura da Proposta,2021-09-27,Aceita,1232.98,Segurança Do Trabalho,2021
78908266001015,Mili S/A,Mili S/A,Indústria,Tabuleiro,,CAMPANHA NOVEMBRO AZUL,3. Pequeno,Após Assinatura da Proposta,2021-09-27,Recusada,299.0,Segurança Do Trabalho,2021
20038992000153,ANDRÉ TARGINO BISPO,CLIMATIZE,Não Indústria,Arapiraca,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,4. Micro,Após Assinatura da Proposta,2021-09-24,Recusada,813.61,Segurança Do Trabalho,2021
1637593000407,TELESIL ENGENHARIA LTDA,RESIDENCIAL PARQUE GONCALVES LEDO,Indústria,Cambona,,RENOVAÇÃO DOS PROGRAMAS LEGAIS - PARQUE GONÇALVES LEDO,3. Pequeno,Após Assinatura da Proposta,2021-09-23,Aceita,1443.62,Segurança Do Trabalho,2021
2285556000105,MARIO CALHEIROS DE LIMA & CIA LTDA - EPP,APÍCOLA FERNÃO VELHO,Não Indústria,Tabuleiro,,CURSO NORMATIVO,4. Micro,Após Assinatura da Proposta,2021-09-23,Recusada,1329.9,Segurança Do Trabalho,2021
4790656000106,ABREU & SILVA DISTRIBUIDOR LTDA,ABREU E SILVA,Não Indústria,Arapiraca,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-09-23,Aceita,5017.16,Segurança Do Trabalho,2021
8513910000180,ARMAZÉM COMÉRCIO E IMP DE MATERIAL DE CONSTRUCÃO LTDA,ARMAZEM DA CONSTRUCAO,Não Indústria,Arapiraca,,SERVIÇOS EM SST,3. Pequeno,Após Assinatura da Proposta,2021-09-23,Aceita,4586.51,Segurança Do Trabalho,2021
10811677000163,Tambaqui Empreendimentos Hoteleiros Ltda,TAMBAQUI EMPREENDIMENTOS HOTEL,Não Indústria,Cambona,,CURSO DE CIPA EAD,3. Pequeno,Após Assinatura da Proposta,2021-09-23,Cancelada,1297.3,Segurança Do Trabalho,2021
22213186000108,PYSF CONCRETOS E ARGAMASSAS EIRELI,PYSF CONCRETOS E ARGAMASSAS EIRELI,Indústria,Tabuleiro,,RENOVAÇÃO DOS PROGRAMAS LEGAIS,3. Pequeno,Após Assinatura da Proposta,2021-09-23,Aceita,900.8,Segurança Do Trabalho,2021
4493020000100,CONCRENORTE - CONCRETO DO NORDESTE LTDA,Concrenorte,Indústria,Arapiraca,,EDUCAÇÃO CORPORATIVA,3. Pequeno,Após Assinatura da Proposta,2021-09-22,Aceita,1540.8,Segurança Do Trabalho,2021
14931101000190,FILGUEIRAS & RIBEIRO LTDA,COLEGIO ROSALVO RIBEIRO DOS SANTOS,Não Indústria,Cambona,,SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO,3. Pequeno,Após Assinatura da Proposta,2021-09-22,Recusada,1575.76,Segurança Do Trabalho,2021
15401489000180,Agreste Saneamento S.A.,Agreste Saneamento,Indústria,Arapiraca,,EDUCAÇÃO CORPORATIVA - PRIMEIROS SOCORROS,3. Pequeno,Após Execução de Cada Serviço ou Etapa,2021-09-22,Cancelada,1540.8,Segurança Do Trabalho,2021
562968000101,BRITEX MINERAÇÕES LTDA,Britex,Indústria,Tabuleiro,,TEATRO SOCIOEDUCATIVO,3. Pequeno,Após Assinatura da Proposta,2021-09-21,Aceita,425.2,Segurança Do Trabalho,2021
6009273000183,MEMORIAL PARQUE DE MACEIÓ LTDA,MEMORIAL PARQUE MACEIO LTDA,Não Indústria,Cambona,,MAPA DE RISCO,3. Pequeno,Após Assinatura da Proposta,2021-09-21,Cancelada,559.2,Segurança Do Trabalho,2021
24309924000132,PROJETE IND. E COM. DE EQUIPAMENTOS ELETRICOS LTDA - EPP,PROJETE,Indústria,Cambona,,CURSO PRIMEIROS SOCORROS,4. Micro,Após Assinatura da Proposta,2021-09-21,Recusada,732.96,Segurança Do Trabalho,2021
78391612000140,IBQ INDÚSTRIAS QUÍMICAS S/A,ENAEX BRITANITE,Indústria,Arapiraca,,EDUCAÇÃO CORPORATIVA,4. Micro,Após Assinatura da Proposta,2021-09-21,Recusada,1988.8,Segurança Do Trabalho,2021
